Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Gateway S.C. Shopping Mall - Tesla Supercharger,13314 Bothell-Everett Hwy,,Mill Creek,WA,98012,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.877623,-122.212884,2025-05-12,390493,2025-05-12 16:15:59 UTC,P,,,2025-03-18,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Northway West Office Building - Tesla Supercharger,10700 Meridian Ave N,,Seattle,WA,98133,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.706949,-122.333572,2025-05-12,390518,2025-05-12 16:15:59 UTC,P,,,2025-04-01,,,,,TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,5401 S Regal St,5401 S Regal St,,Spokane,WA,99223,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,47.604742,-117.36784,2026-01-04,390578,2026-01-04 03:51:58 UTC,,,,2025-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLINGHAM CITY DEPOT MARKET 3,1100 Railroad Ave,Depot Market Square pay to park parking lot,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.747719,-122.479993,2026-01-04,390612,2026-01-04 02:53:49 UTC,,,,2025-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of Bingen Parking,404 W Steuben Street,,Bingen,WA,98605,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://www.flo.com,GPS,45.716485,-121.470368,2026-01-04,390649,2026-01-04 04:12:17 UTC,,,,2025-04-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT TUKWILA 2,13050 Interurban Avenue South,,Tukwila,WA,98168,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.485042,-122.272515,2026-01-04,390807,2026-01-04 02:54:25 UTC,,,,2025-04-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT MADISON MILLER2,2113 East Olive Street,"Outdoor parking lot, public",Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617074,-122.30414,2026-01-04,390813,2026-01-04 02:54:53 UTC,,,,2025-04-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Townhouse Cafe - Goldendale,1040 E Broadway Street,,Goldendale,WA,98620,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://www.flo.com,GPS,45.825623,-120.805512,2026-01-04,390853,2026-01-04 04:12:18 UTC,,,,2025-04-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Central Office II,700 Andover Park West,,Tukwila,WA,98188,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.44897,-122.25331,2026-01-05,390868,2026-01-05 00:14:20 UTC,,,,2025-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ILLAHEE FWPS-ILH-5,36001 1st Avenue South,Bus Loop Parking,Federal Way,WA,98003,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.277756,-122.335053,2026-01-04,390902,2026-01-04 02:53:29 UTC,,,,2025-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ILLAHEE FWPS-ILH-4,36001 1st Avenue South,Bus Loop Parking,Federal Way,WA,98003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.277829,-122.334923,2026-01-04,390903,2026-01-04 02:53:29 UTC,,,,2025-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ILLAHEE FWPS-ILH-3,36001 1st Avenue South,Bus Loop Parking,Federal Way,WA,98003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.277763,-122.335159,2026-01-04,390905,2026-01-04 02:53:31 UTC,,,,2025-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BFT1 SHOP MOBILE,1000 Columbia Park Trail,Maintenance,Richland,WA,99352,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.239529,-119.240834,2026-01-04,390914,2026-01-04 02:54:10 UTC,,,,2025-04-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT SOUTH SERVICE 2,409 South Spokane Street,"Outdoor parking lot, public",Seattle,WA,98134,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.571207,-122.328676,2026-01-04,390936,2026-01-04 02:54:58 UTC,,,,2025-04-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Holiday Inn Express Burlington,900 Andis Road,,Burlington,WA,98233,,888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,48.4661268,-122.343998,2026-01-04,391061,2026-01-04 04:37:16 UTC,,,,2025-04-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Electric Era Charging Station,2216 WA-530,,Arlington,WA,98223,,888-409-2980,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,8,,ELECTRIC_ERA,https://electriceratechnologies.com,GPS,48.1876055,-122.1997164,2026-01-04,391093,2026-01-04 05:15:51 UTC,,,,2025-04-14,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Snowpeak Campfield, WA",5415 Sandridge Road,,Long Beach,WA,98631,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,5,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,46.341854,-124.042771,2026-01-04,391155,2026-01-04 03:56:14 UTC,,,,2024-01-29,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Aberdeen, WA",415 West Heron Street,,Aberdeen,WA,98520,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,6,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,46.9708301,-123.821326,2026-01-04,391273,2026-01-04 03:56:40 UTC,,,,2023-01-16,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Spokane, WA",14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,,6,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6743272,-117.2045561,2026-01-04,391276,2026-01-04 03:56:41 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Lynnwood, WA",3000 184th Street S,,Lynnwood,WA,98037,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,,8,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.8284943,-122.2775755,2026-01-04,391283,2026-01-04 03:56:42 UTC,,,,2024-11-26,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Town of Winthrop,112 Norfolk Rd,,Winthrop,WA,98862,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,2,,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,48.4713473,-120.1807918,2026-01-04,391328,2026-01-04 03:56:51 UTC,,,,2024-11-06,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Forks, WA",101 North Forks Avenue,,Forks,WA,98331,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,,6,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.951511,-124.385225,2026-01-04,391346,2026-01-04 03:56:56 UTC,,,,2023-12-13,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rockwood PM - Riverside at Trutina,22495 Clairmont Ln,,Liberty Lake,WA,99019,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.683817,-117.104239,2026-01-04,391466,2026-01-04 04:12:18 UTC,,,,2025-04-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 7,1103 S. 20th Ave,Station 7,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.225299,-119.116976,2026-01-04,391540,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 2,1103 S 19th Ave,Station 2,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.224931,-119.117248,2026-01-04,391541,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 3,1103 S. 20th Ave,Station 3 V4/V5,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.224939,-119.117495,2026-01-04,391542,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 1,1103 S 20th Ave,"Station 1, V0/V1",Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.225024,-119.117582,2026-01-04,391543,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 4,1103 S. 20th Ave,Station 4 V6/V7,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.224897,-119.117554,2026-01-04,391544,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 5,1103 S. 20th Ave,Station 5,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.225375,-119.117741,2026-01-04,391545,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 6,1103 S. 20th Ave,Station 6,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.225024,-119.117263,2026-01-04,391546,2026-01-04 02:55:20 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT WEST SEATTLE 2,4535 39th Avenue Southwest,"Outdoor street parking, public",Seattle,WA,98116,,888-758-4389,T,2025-12-21,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.562216,-122.381639,2026-01-04,391553,2026-01-04 02:55:23 UTC,,,,2025-05-01,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,110th S. 10th Street Garage - Public Permit Parking,110th S. 10th Street,,Tacoma,WA,98402,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://www.flo.com,GPS,47.2541115,-122.4376037,2026-01-04,391562,2026-01-04 04:12:06 UTC,,,,2025-05-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT N BEACON HILL 2,2535 16th Avenue South,"Outdoor parking lot, public",Seattle,WA,98144,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.579728,-122.312203,2026-01-04,391649,2026-01-04 02:55:24 UTC,,,,2025-05-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Fred Meyer 186 (Lacey, WA)",700 Sleater Kinney RD SE,,Lacey,WA,98503,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,47.04018,-122.8328,2026-01-04,391666,2026-01-04 03:37:24 UTC,,,,2025-05-02,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kennewick,2901 Southridge Blvd,,Kennewick,WA,99338,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,46.179979,-119.188248,2026-01-04,391674,2026-01-04 04:12:19 UTC,,,,2025-05-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAT CLINIC 05528,3661 Pacific Ave SE,Parking Lot,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.040811,-122.842057,2026-01-04,391711,2026-01-04 02:50:56 UTC,,,,2025-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BELLINGHAM CITY HARRIS 1,610 Harris Avenue,Located at 600 Harris Ave.,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.720058,-122.508756,2026-01-04,391718,2026-01-04 02:55:06 UTC,,,,2025-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAT CLINIC 20008,3661 Pacific Ave SE,Parking Lot,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.040809,-122.842101,2026-01-04,391731,2026-01-04 02:55:29 UTC,,,,2025-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAT CLINIC 19999,3661 Pacific Ave SE,Parking Lot,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.0408,-122.842078,2026-01-04,391732,2026-01-04 02:55:29 UTC,,,,2025-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Yakima,51 Firing Center Rd,,Yakima,WA,98901,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,46.677571,-120.479158,2026-01-04,391742,2026-01-04 04:12:19 UTC,,,,2025-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Conoco - Tesla Supercharger,1507 Bauman St,,Ritzville,WA,99169,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.118551,-118.365106,2025-05-12,391769,2025-05-12 16:15:59 UTC,P,,,2025-05-02,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CHARLES L1 #124,8005 161st Avenue Northeast,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.675249,-122.126003,2026-01-04,391800,2026-01-04 02:55:31 UTC,,,,2025-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Otis Orchards Library,22324 E Wellesley Ave,,Otis Orchards,WA,99027,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.700205,-117.105435,2026-01-04,391809,2026-01-04 03:51:55 UTC,,,,2025-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Auburn Chevrolet,1600 Auburn Way North,,Auburn,WA,98002,,866-816-7584,E,,Public,Mon: 7:30am-7:00pm; Tue: 7:30am-7:00pm; Wed: 7:30am-7:00pm; Thu: 7:30am-7:00pm; Fri: 7:30am-7:00pm; Sat: 7:30am-5:30pm; Sun: 11:00am-5:00pm,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,47.322616,-122.220402,2026-01-04,391810,2026-01-04 03:52:34 UTC,,,,2025-05-06,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPOKANE HYUNDAI STATION 1,8801 E Sprague Ave,In mechanic service bay,Spokane Valley,WA,99212,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.657333,-117.28729,2026-01-04,394111,2026-01-04 01:59:25 UTC,,,,2025-05-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA113 – 18,85 106th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610506,-122.1996,2026-01-04,395216,2026-01-04 02:49:09 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA113 – 16,85 106th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610501,-122.199549,2026-01-04,395217,2026-01-04 02:49:10 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA113 – 17,85 106th Ave NE,P2,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.610536,-122.19955,2026-01-04,395218,2026-01-04 02:49:11 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPOKANE CHARGER HD SPOKANE 2,4515 South Regal Street,Parking Lot,Spokane,WA,99223,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612746,-117.36668,2026-01-04,395221,2026-01-04 02:55:01 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPOKANE CHARGER HD SPOKANE 3,4515 South Regal Street,Parking Lot,Spokane,WA,99223,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612738,-117.366765,2026-01-04,395222,2026-01-04 02:55:02 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPOKANE CHARGER HD SPOKANE 1,4515 S Regal St,Parking Lot,Spokane,WA,99223,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612773,-117.365571,2026-01-04,395237,2026-01-04 02:55:44 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Villa Bonita,9823 NE 130th Pl,,Kirkland,WA,98034,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.716581,-122.209517,2026-01-04,395249,2026-01-04 03:53:15 UTC,,,,2025-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF LACEY CITY HALL DC,420 College Street Southeast,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.045337,-122.821973,2026-01-04,395272,2026-01-04 02:49:31 UTC,,,,2025-05-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ellensburg,208 W. 3rd Ave,,Ellensburg,WA,98926,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,46.994205,-120.549205,2026-01-04,395291,2026-01-04 04:12:19 UTC,,,,2025-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City Gate Apartments,1900 Front Street,,Lynden,WA,98264,,888-222-6618,E,,Public,,,,,,,4,,,NOODOE,https://www.noodoe.com,GPS,48.93963,-122.480453,2026-01-04,395295,2026-01-04 04:37:17 UTC,,,,2025-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Astria Toppenish Hospital,502 W 4th Ave,,Toppenish,WA,98948,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,46.3705236,-120.3165278,2026-01-04,395358,2026-01-04 04:12:09 UTC,,,,2025-05-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kingswood Drive - Tesla Supercharger,1401 Kingswood Dr SW,,Tumwater,WA,98512,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,46.99277,-122.921267,2025-06-06,395417,2025-06-06 18:42:11 UTC,P,,,2025-05-09,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CITY LIGHT FREMONT 2,3930 Whitman Avenue North,Above on pole,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.654875,-122.345894,2026-01-04,395473,2026-01-04 02:56:00 UTC,,,,2025-05-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT WALLINGFORD 3,4225 Stone Way North,Overhead on Pole,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.658757,-122.342414,2026-01-04,395475,2026-01-04 02:56:01 UTC,,,,2025-05-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"SFIII Columbia West, LLC - Eastview",14725 Southeast 36th Street,,Bellevue,WA,98006,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.57794039707738,-122.14333494521091,2026-01-05,395505,2026-01-05 00:14:19 UTC,,,,2025-05-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Women of Wisdom - Terraces at Summitview,3801 Summitview Ave,,Yakima,WA,98902,,855-885-9571,E,,Public,24 hours daily,,,,,,,8,,OpConnect,https://opconnect-ev.com,GPS,46.6013333,-120.5604841,2026-01-04,395568,2026-01-04 03:46:10 UTC,,,,2025-05-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Women of Wisdom - Tri Cities,745 The Pkwy,,Richland,WA,99352,,855-885-9571,P,2025-09-09,PLANNED - not yet accessible (Public),24 hours daily,,,,,,1,12,,OpConnect,https://opconnect-ev.com,GPS,46.27586,-119.27605,2026-01-04,395569,2026-01-04 03:46:10 UTC,,,,2025-05-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Moses Lake,312 W. 3rd Ave,,Moses Lake,WA,98837,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,47.12882,-119.281992,2026-01-04,395571,2026-01-04 04:12:20 UTC,,,,2025-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
